Time,Acetileno stde
0,0.0041713260304515115
1,0.004188169490303496
2,0.0042050129501554805
3,0.004221856410007463
4,0.004238699869859448
5,0.004276619443687013
6,0.0043145390175145775
7,0.004352458591342142
8,0.004390378165169706
9,0.004430904153205038
10,0.004468846045792949
11,0.004506787938380859
12,0.0045447298309687694
13,0.00458267172355668
14,0.004641094957156904
15,0.0046995181907571295
16,0.004757941424357355
17,0.004816364657957579
18,0.0048747878915578035
19,0.004933904186569262
20,0.00499233562798539
21,0.005052186621697583
22,0.005110634485666105
23,0.005304916944834857
24,0.005498481113843991
25,0.005693645745466049
26,0.005888092133014623
27,0.006083448707805908
28,0.006278915218767586
29,0.006473580756648374
30,0.006667362811312789
31,0.006724852492847427
32,0.006787117126630994
33,0.006844647282455646
34,0.006902177438280296
35,0.006959707594104946
36,0.007017237749929597
37,0.007075764211613387
38,0.007133302469135802
39,0.00719185352112676
40,0.007289096948356807
41,0.007386340375586855
42,0.007484637977179885
43,0.007585100526118002
44,0.0076845646555774826
45,0.007781890329856217
46,0.00787921600413495
47,0.007976541678413681
48,0.008073867352692415
49,0.007978111549666385
50,0.007884578633201729
51,0.007788795826283134
52,0.007693013019364541
53,0.007597230212445947
54,0.0075014474055273535
55,0.00740566459860876
56,0.007309881791690166
57,0.007212065125458134
58,0.007133230282633212
59,0.0070543954398082885
60,0.006975560596983367
61,0.006896725754158443
62,0.006817890911333522
63,0.006737156672773394
64,0.006658344049464487
65,0.006578604339861913
66,0.006608988774599595
67,0.006639373209337276
68,0.006669757644074961
69,0.006700142078812644
70,0.006730526513550325
71,0.006760910948288008
72,0.006790338593030902
73,0.006820718747064902
74,0.006851098901098902
75,0.006729353925988542
76,0.006607608950878182
77,0.006484950345119031
78,0.006362326291079812
79,0.006239736774163264
80,0.006117181779780343
81,0.005995505374073031
82,0.005873828968365719
83,0.005752152562658405
84,0.005826000774429737
85,0.00589984898620107
86,0.005973697197972401
87,0.0060475454097437325
88,0.006121393621515066
89,0.006195241833286398
90,0.006269090045057728
91,0.006342938256829061
92,0.006416786468600394
93,0.006400001628062517
94,0.00638321678752464
95,0.006366431946986763
96,0.006349647106448887
97,0.00633286226591101
98,0.006316077425373134
99,0.006299292584835256
100,0.00628250774429738
101,0.006307905050220595
102,0.006333302356143809
103,0.0063586996620670225
104,0.006384096967990236
105,0.006409494273913452
106,0.006434891579836666
107,0.006460288885759878
108,0.006485686191683093
109,0.006511083497606307
110,0.006470527433586782
111,0.006429971369567257
112,0.006389415305547732
113,0.006348859241528207
114,0.006308303177508683
115,0.006267747113489157
116,0.006227191049469632
117,0.006186634985450107
118,0.006146078921430582
119,0.006013680183985732
120,0.005881281446540878
121,0.005747264217342342
122,0.005614902754316817
123,0.005482541291291291
124,0.0053479214155058375
125,0.005214882057775277
126,0.00508259508066029
127,0.004949611759741172
128,0.004881043483356774
129,0.004813171354899203
130,0.004744631908311066
131,0.004676769324520696
132,0.004608906740730324
133,0.004539767327428653
134,0.004471923824921505
135,0.004404080322414359
136,0.004336236819907212
137,0.004282069669970477
138,0.004227902520033741
139,0.004171975785202361
140,0.004117831471332209
141,0.004063687157462057
142,0.004009542843591905
143,0.003955398529721754
144,0.0039012542158516025
145,0.003979530049653363
146,0.004057805883455124
147,0.004136081717256886
148,0.004214357551058648
149,0.004292633384860409
150,0.00437090921866217
151,0.004449185052463931
152,0.004527460886265692
153,0.0046057367200674545
154,0.004579375117106989
155,0.004553013514146525
156,0.00452665191118606
157,0.004500290308225596
158,0.00447392870526513
159,0.004447567102304666
160,0.0044212054993442015
161,0.004394843896383735
162,0.004368482293423271
163,0.004358574456623571
164,0.00434866661982387
165,0.0043387587830241705
166,0.004328850946224471
167,0.00431894310942477
168,0.00430903527262507
169,0.00429912743582537
170,0.00428921959902567
171,0.00427931176222597
172,0.004353604289629005
173,0.004427896817032042
174,0.004502189344435076
175,0.004576481871838111
176,0.004650774399241146
177,0.004725731026001405
178,0.004800033995080816
179,0.0048743369641602256
180,0.004999147804489433
181,0.005122588101598014
182,0.005246766029246344
183,0.005371734294421003
184,0.0054959996717775595
185,0.005620300014068656
186,0.005744635336053655
187,0.005868179846161061
188,0.00599425464527027
189,0.005994632028536563
190,0.005993321364873743
191,0.005992010701210927
192,0.005990700037548108
193,0.005989389373885289
194,0.005988078710222472
195,0.005986768046559653
196,0.005985457382896835
197,0.005984146719234018
198,0.0060178865108420155
199,0.006051626302450015
200,0.006085366094058011
201,0.006119105885666009
202,0.0061528456772740065
203,0.006186585468882004
204,0.006222077464788733
205,0.00625582676056338
206,0.006289576056338029
207,0.006242600836267606
208,0.006195625616197182
209,0.006148650396126761
210,0.006101675176056339
211,0.006054699955985916
212,0.006007724735915493
213,0.005960749515845069
214,0.005913774295774647
215,0.005850919131455399
216,0.005788063967136151
217,0.0057252088028169005
218,0.0056623536384976525
219,0.0055994984741784045
220,0.005536643309859155
221,0.005473788145539907
222,0.005410932981220658
223,0.005348077816901408
224,0.0052542342723004695
225,0.005158937505866891
226,0.005064407292693229
227,0.004970603383546858
228,0.0048761129879879885
229,0.004780303573941184
230,0.004685893125117239
231,0.004594856468477938
232,0.004500430254110366
233,0.00446680238223296
234,0.004432550997766195
235,0.004398309246651832
236,0.004364690832761174
237,0.004331072418870515
238,0.004296849751042149
239,0.004263236064150069
240,0.004229622377257989
241,0.004196008690365909
242,0.0042727426137679474
243,0.004349476537169985
244,0.004426210460572023
245,0.00450294438397406
246,0.0045796783073761
247,0.0046564122307781374
248,0.004733146154180175
249,0.004809880077582213
250,0.004886614000984252
251,0.00488293618501042
252,0.0048792583690365895
253,0.00487558055306276
254,0.00487190273708893
255,0.004868224921115098
256,0.0048645471051412675
257,0.004860869289167438
258,0.004857191473193607
259,0.004827991001331635
260,0.0047987905294696615
261,0.0047695900576076875
262,0.004740389585745715
263,0.004711189113883742
264,0.00468198864202177
265,0.004652788170159796
266,0.0046235876982978225
267,0.00459438722643585
268,0.004603256098019917
269,0.0046121249696039835
270,0.004620993841188051
271,0.004629862712772118
272,0.0046387315843561825
273,0.004647600455940249
274,0.004656469327524316
275,0.004665338199108382
276,0.00467420707069245
277,0.004632125948066235
278,0.004590044825440018
279,0.004547324315255415
280,0.004505249108715608
281,0.004463173902175801
282,0.004421098695635994
283,0.004379023489096187
284,0.00433694828255638
285,0.004294873076016573
286,0.004235395100261743
287,0.0041759171245069095
288,0.004116439148752078
289,0.004056961172997246
290,0.003997483197242416
291,0.003937451664385884
292,0.003877982049324861
293,0.003818512434263838
294,0.0037778816459673554
295,0.0037367255940225705
296,0.0036961005163077183
297,0.0036554754385928648
298,0.003614342371788513
299,0.0035737230030502927
300,0.0035331036343120726
301,0.0034910125065070277
302,0.0034504102550754812
303,0.0034193193779281624
304,0.0033877526259914075
305,0.0033566661155403172
306,0.003325579605089226
307,0.0032944930946381358
308,0.0032629483049307346
309,0.003231866159949445
310,0.0032007840149681555
311,0.003169701869986865
312,0.003177703461179444
313,0.0031857050523720226
314,0.0031937066435646015
315,0.0032017082347571804
316,0.003209709825949759
317,0.003217711417142338
318,0.003225713008334917
319,0.003233714599527495
320,0.003241716190720074
321,0.003206302601095197
322,0.0031713441808315567
323,0.003136385760567917
324,0.0031014273403042764
325,0.0030664689200406354
326,0.0030315104997769952
327,0.002996552079513355
328,0.0029615936592497145
329,0.002937453051439615
330,0.0029133124436295154
331,0.0028891718358194153
332,0.0028650312280093155
333,0.0028404917867554153
334,0.0028159592347326355
335,0.0027918254041846943
336,0.0027676915736367536
337,0.002743557743088813
338,0.002722971525002477
339,0.002702385306916141
340,0.0026817990888298054
341,0.0026612128707434687
342,0.002640626652657132
343,0.002618132631578947
344,0.002597561403508772
345,0.0025769901754385967
346,0.002556418947368421
347,0.0025443449122807015
348,0.0025322708771929824
349,0.0025201968421052633
350,0.002508122807017544
351,0.0024960487719298246
352,0.0024839747368421055
353,0.002471900701754386
354,0.0024598266666666668
355,0.0024477526315789468
356,0.0024592391812865494
357,0.0024707257309941524
358,0.002482212280701754
359,0.0024936988304093567
360,0.002505185380116959
361,0.0025166719298245614
362,0.0025281584795321635
363,0.002539645029239766
364,0.0025511315789473682
365,0.002570013815789473
366,0.0025888960526315786
367,0.002607778289473684
368,0.0026266605263157894
369,0.0026455427631578944
370,0.0026644249999999998
371,0.002683307236842105
372,0.00270218947368421
373,0.0026965396491228067
374,0.0026908898245614037
375,0.0026852399999999998
376,0.0026795901754385963
377,0.0026739403508771933
378,0.00266829052631579
379,0.002662640701754386
380,0.0026569908771929824
381,0.002651341052631579
382,0.002630666549707602
383,0.002609992046783626
384,0.002589317543859649
385,0.0025686430409356726
386,0.002547968538011696
387,0.0025272940350877194
388,0.0025066195321637426
389,0.0024859450292397667
390,0.0024652705263157894
391,0.0024326133333333337
392,0.002399956140350877
393,0.0023672989473684214
394,0.002334314131349986
395,0.002301661521190008
396,0.002269008911030031
397,0.0022363563008700534
398,0.0022030853675645344
399,0.0021704419191919196
400,0.0021727124105639733
401,0.002174982901936027
402,0.002177253393308081
403,0.0021795238846801348
404,0.0021817943760521884
405,0.0021840648674242426
406,0.0021863353587962962
407,0.0021886058501683504
408,0.0022133041058735505
409,0.0022380023615787507
410,0.002262700617283951
411,0.002287398872989151
412,0.0023120971286943507
413,0.002336795384399551
414,0.002361493640104752
415,0.0023861918958099516
416,0.0024108901515151517
417,0.002463105943696222
418,0.002515321735877292
419,0.0025675375280583617
420,0.0026197533202394316
421,0.0026719691124205015
422,0.0027241849046015718
423,0.0027764006967826416
424,0.0028286164889637115
425,0.0028808322811447818
426,0.00290668911335578
427,0.002932545945566779
428,0.002958402777777778
429,0.002984259609988777
430,0.0030101164421997757
431,0.0030359732744107745
432,0.0030618301066217732
433,0.003087686938832772
434,0.0031135437710437712
435,0.0031771206860269365
436,0.003241607142857143
437,0.0033052019014875103
438,0.0033687966601178773
439,0.003432391418748245
440,0.0034959861773786135
441,0.003560080526315789
442,0.0036236842105263154
443,0.0036932061678018567
444,0.0037611244232420645
445,0.003828524261196617
446,0.003896471049045759
447,0.003963880349282771
448,0.004031289649519783
449,0.0040986989497567945
450,0.004166108249993806
451,0.004233517550230818
452,0.004230812861142771
453,0.0042281074124172905
454,0.004224807831847807
455,0.004221508251278324
456,0.004218208670708839
457,0.004214909090139356
458,0.004211609509569872
459,0.004208309929000388
460,0.004205010348430904
461,0.004204795950048325
462,0.004204581551665744
463,0.004204367153283164
464,0.004204152754900583
465,0.004203938356518004
466,0.004203723958135424
467,0.004203509559752843
468,0.004203295161370263
469,0.004203671083319564
470,0.004216176211169861
471,0.004228681339020158
472,0.004241186466870456
473,0.004253691594720754
474,0.00426619672257105
475,0.004278701850421348
476,0.004291809760541384
477,0.004304316644976574
478,0.004316823529411764
479,0.004381156741943581
480,0.0044448834886803125
481,0.004508610235417046
482,0.004572336982153778
483,0.0046373667260037445
484,0.004701111383574298
485,0.004764856041144852
486,0.004828600698715405
487,0.00483643628601546
488,0.004843593222479434
489,0.004851432018678992
490,0.004858589961178455
491,0.004865747903677917
492,0.004873590916590171
493,0.004880749865407994
494,0.004887908814225818
495,0.004895067763043641
496,0.004893668210236435
497,0.004892268657429232
498,0.004890869104622026
499,0.0048865950841182814
500,0.004885196354093445
501,0.004883797624068607
502,0.00488239889404377
503,0.004881000164018934
504,0.004879601433994096
505,0.004899357865879376
506,0.004919114297764657
507,0.0049388707296499365
508,0.0049586271615352185
509,0.004978383593420498
510,0.004998140025305779
511,0.005018602010686164
512,0.0050383612204724405
513,0.005058120430258717
514,0.005157059203586498
515,0.005254575158227848
516,0.005352843974187649
517,0.005451140440348903
518,0.005549464568383284
519,0.005647021686365555
520,0.005747813819864847
521,0.0058454258763902586
522,0.0058976026706092175
523,0.005948956397258989
524,0.0060003101239087565
525,0.006052516077547763
526,0.006103877036098202
527,0.006156104929577466
528,0.006207473122065729
529,0.006258841314553991
530,0.006310209507042254
531,0.006428696228984691
532,0.006546327203982903
533,0.006663991333145434
534,0.0067826446057701354
535,0.006900391818224541
536,0.0070181722363226165
537,0.007136992360131641
538,0.0072548559975548965
539,0.007371712865002116
540,0.007379273875017633
541,0.007387877045711062
542,0.0073954391224604985
543,0.0074030011992099335
544,0.007410563275959368
545,0.007418125352708805
546,0.007425687429458239
547,0.007433249506207676
548,0.007440811582957111
549,0.00741366587895034
550,0.007386520174943567
551,0.007359374470936795
552,0.007332228766930022
553,0.007305083062923251
554,0.00727793735891648
555,0.007250791654909707
556,0.007223645950902934
557,0.007238110891647855
558,0.007252575832392777
559,0.007267040773137699
560,0.00728150571388262
561,0.00729597065462754
562,0.007310435595372462
563,0.007324900536117383
564,0.007340401086496402
565,0.007354868068294058
566,0.007353780983961242
567,0.007352693899628429
568,0.0073516068152956115
569,0.007350519730962795
570,0.007349432646629979
571,0.007349382585379622
572,0.007348295347633832
573,0.007347208109888042
574,0.007346120872142253
575,0.007251958674381409
576,0.007157796476620566
577,0.0070636342788597236
578,0.006969472081098881
579,0.006875309883338037
580,0.006781147685577194
581,0.006686985487816351
582,0.00659189302008372
583,0.006496827384311513
584,0.006305056660553909
585,0.006113340032910202
586,0.005920007754123785
587,0.005728453505309651
588,0.005535392889014137
589,0.005343247992675024
590,0.005151936854460093
591,0.0049599811086079035
592,0.004768133445945946
593,0.004513161101885878
594,0.004255601506887565
595,0.003998821355011
596,0.0037427116884164043
597,0.00348667402341489
598,0.0032307083296473894
599,0.002973978719908517
600,0.0027186107461613478
601,0.002615911784531254
602,0.0025143581440974084
603,0.0024128045036635637
604,0.002310926340502502
605,0.0022090767827501637
606,0.002107551656605363
607,0.002005744943356343
608,0.0019042340683522146
609,0.0018027231933480856
610,0.0017605195523219814
611,0.0017185689250773994
612,0.0016766182978328176
613,0.0016346676705882354
614,0.0015927170433436533
615,0.0015505487952155322
616,0.00150860405495204
617,0.0014666593146885473
618,0.001424714574425055
619,0.0014062704119958398
620,0.001387826249566624
621,0.001369382087137409
622,0.0013505588736631017
623,0.0013321198863636369
624,0.0013136808990641712
625,0.0012952419117647062
626,0.001276802924465241
627,0.0012580109599042981
628,0.0012505039168591702
629,0.0012429968738140416
630,0.0012354898307689135
631,0.0012279827877237851
632,0.0012204757446786568
633,0.0012129687016335289
634,0.0012054616585884
635,0.001197954615543272
636,0.0011960971654566455
637,0.001194239715370019
638,0.0011923822652833926
639,0.0011905248151967663
640,0.0011886673651101394
641,0.0011868099150235127
642,0.0011847862957509467
643,0.0011829291061397212
644,0.0011810719165284962
645,0.0011789395920463262
646,0.0011768072675641566
647,0.0011746749430819868
648,0.001172542618599817
649,0.0011702461872340072
650,0.0011681141617317144
651,0.0011659821362294213
652,0.0011638501107271285
653,0.0011617180852248356
654,0.001160577014326482
655,0.0011594359434281283
656,0.0011582948725297746
657,0.0011571538016314207
658,0.0011560127307330673
659,0.0011548716598347134
660,0.0011537305889363595
661,0.001152589518038006
662,0.0011514484471396521
663,0.0011536069388227458
664,0.0011557654305058393
665,0.0011579239221889328
666,0.0011600824138720265
667,0.00116224090555512
668,0.0011643993972382137
669,0.0011665578889213074
670,0.0011687163806044006
671,0.0011662161960591861
672,0.0011637160115139716
673,0.001161215826968757
674,0.0011587156424235424
675,0.001156053364024707
676,0.0011535535299890321
677,0.001151053695953357
678,0.0011485538619176818
679,0.0011460540278820067
680,0.0011466158329965941
681,0.0011471776381111816
682,0.0011477394432257693
683,0.001148301248340357
684,0.0011488630534549444
685,0.001149424858569532
686,0.0011499866636841196
687,0.001150387192029882
688,0.001150948918394103
689,0.0011485035503141542
690,0.0011460581822342055
691,0.001143612814154257
692,0.0011411674460743086
693,0.0011387220779943603
694,0.0011362767099144116
695,0.0011331647743201571
696,0.0011307208438463695
697,0.0011282769133725819
698,0.001127497313335202
699,0.0011267177132978229
700,0.001125938113260443
701,0.0011251585132230632
702,0.0011243789131856836
703,0.0011235993131483038
704,0.0011228197131109242
705,0.0011220401130735446
706,0.001121260513036165
707,0.001120219459629941
708,0.0011191784062237174
709,0.001118137352817494
710,0.00111709629941127
711,0.0011160552460050463
712,0.0011150141925988226
713,0.001113973139192599
714,0.001112932085786375
715,0.0011148032894122044
716,0.0011166744930380338
717,0.001118545696663863
718,0.0011204169002896926
719,0.001122288103915522
720,0.0011241593075413513
721,0.0011260305111671805
722,0.0011279017147930099
723,0.0011297729184188395
724,0.0011293441033548264
725,0.0011287570661060497
726,0.0011283283111422563
727,0.0011278995561784628
728,0.0011274708012146693
729,0.0011270420462508757
730,0.0011266132912870824
731,0.0011261845363232889
732,0.0011257557813594955
733,0.0011257557813594955
734,0.0011257557813594955
735,0.0011257557813594955
736,0.0011257557813594955
737,0.0011257557813594955
738,0.0011257557813594955
739,0.0011255980241031392
740,0.0011255980241031392
741,0.0011255980241031392
742,0.0011255980241031392
743,0.0011255980241031392
744,0.0011255980241031392
745,0.0011172996939769093
746,0.001078156711409396
747,0.001077144629207456
748,0.0010761344453376206
749,0.0010751261544639274
750,0.0010745508361204015
751,0.0010741197512703935
752,0.001073976133172884
753,0.001073832553475936
754,0.001073832553475936
755,0.001073832553475936
756,0.001073832553475936
757,0.001073832553475936
758,0.001073402044634505
759,0.001073402044634505
760,0.001073402044634505
761,0.001073402044634505
762,0.001073402044634505
763,0.001073402044634505
764,0.001073402044634505
765,0.001074033457601937
766,0.001074033457601937
767,0.001074033457601937
768,0.001074033457601937
769,0.0010746648705693691
770,0.0010746648705693691
771,0.0010746648705693691
772,0.0010746648705693691
773,0.0010746648705693691
774,0.0010746648705693691
775,0.0010746648705693691
776,0.0010746648705693691
777,0.0010746648705693691
778,0.0010746648705693691
779,0.0010746648705693691
780,0.0010746648705693691
781,0.0010752962835368014
782,0.0010752962835368014
783,0.0010752962835368014
784,0.0010752962835368014
785,0.0010752962835368014
786,0.0010752962835368014
787,0.0010752962835368014
788,0.0010752962835368014
789,0.0010759276965042334
790,0.0010759276965042334
791,0.0010759276965042334
792,0.0010759276965042334
793,0.0010759276965042334
794,0.0010759276965042334
795,0.0010759276965042334
796,0.0010759276965042334
797,0.0010759276965042334
798,0.0010759276965042334
799,0.0010486021037954126
800,0.0010460136355646583
801,0.0010446564101389874
802,0.0010438437641567713
803,0.0010433027022082645
804,0.0010427622008730964
805,0.0010424921601633014
806,0.0010422222592804111
807,0.0010422222592804111
808,0.0010422222592804111
809,0.0010422222592804111
810,0.0010422222592804111
811,0.0010416828765611563
812,0.0010336586150906633
813,0.0010331280576082607
814,0.0010325980444967522
815,0.0010325980444967522
816,0.0010325980444967522
817,0.0010319920597288551
818,0.0010319920597288551
819,0.0010319920597288551
820,0.0010319920597288551
821,0.0010319920597288551
822,0.0010319920597288551
823,0.0010319920597288551
824,0.0010319920597288551
825,0.0010319920597288551
826,0.0010319920597288551
827,0.0010313860749609578
828,0.0010313860749609578
829,0.0010313860749609578
830,0.0010313860749609578
831,0.0010307800901930607
832,0.0010307800901930607
833,0.0010307800901930607
834,0.0010301741054251636
835,0.0010301741054251636
836,0.0010301741054251636
837,0.0010301741054251636
838,0.0010301741054251636
839,0.0010295681206572663
840,0.0010295681206572663
841,0.0010295681206572663
842,0.0010295681206572663
843,0.0010295681206572663
844,0.0010295681206572663
845,0.0010289621358893692
846,0.0010289621358893692
847,0.0010289621358893692
848,0.0010289621358893692
849,0.0010289621358893692
850,0.0010289621358893692
851,0.0010289621358893692
852,0.0010289621358893692
853,0.0010289621358893692
854,0.0010289621358893692
855,0.001028356151121472
856,0.001028356151121472
857,0.001028356151121472
858,0.001028356151121472
859,0.001028356151121472
860,0.001028356151121472
861,0.001028356151121472
862,0.001028356151121472
863,0.001028356151121472
864,0.001028356151121472
865,0.001028356151121472
866,0.001028356151121472
867,0.001028356151121472
868,0.001028356151121472
869,0.001028356151121472
870,0.001028356151121472
871,0.001028356151121472
872,0.001028356151121472
873,0.001028356151121472
874,0.001028356151121472
875,0.001028356151121472
876,0.001028356151121472
877,0.001028356151121472
878,0.001028356151121472
879,0.001028356151121472
880,0.001028356151121472
881,0.001028356151121472
882,0.001028356151121472
883,0.001028356151121472
884,0.001028356151121472
885,0.001028356151121472
886,0.001028356151121472
887,0.001028356151121472
888,0.001028356151121472
889,0.001028356151121472
890,0.001028356151121472
891,0.001028356151121472
892,0.001028356151121472
893,0.001028356151121472
894,0.001028356151121472
895,0.001028356151121472
896,0.001028356151121472
897,0.001028356151121472
898,0.0010284880592988863
899,0.0010286200013206051
900,0.0010286200013206051
901,0.0010286200013206051
902,0.0010286200013206051
903,0.0010286200013206051
904,0.0010286200013206051
905,0.0010286200013206051
906,0.0010286200013206051
907,0.0010286200013206051
908,0.0010286200013206051
909,0.0010286200013206051
910,0.0010286200013206051
911,0.0010286200013206051
912,0.0010286200013206051
913,0.0010286200013206051
914,0.0010286200013206051
915,0.0010286200013206051
916,0.0010286200013206051
917,0.0010286200013206051
918,0.0010286200013206051
919,0.0010286200013206051
920,0.0010286200013206051
921,0.0010286200013206051
922,0.0010286200013206051
923,0.0010287519771996557
924,0.0010287519771996557
925,0.0010287519771996557
926,0.0010287519771996557
927,0.0010287519771996557
928,0.0010287519771996557
929,0.0010287519771996557
930,0.0010287519771996557
931,0.001028883986949072
932,0.001028883986949072
933,0.001028883986949072
934,0.001028883986949072
935,0.001028883986949072
936,0.001028883986949072
937,0.001028883986949072
938,0.001028883986949072
939,0.001028883986949072
940,0.001028883986949072
941,0.001028883986949072
942,0.001028883986949072
943,0.001028883986949072
944,0.001028883986949072
945,0.001028883986949072
946,0.001028883986949072
947,0.001028883986949072
948,0.001028883986949072
949,0.001028883986949072
950,0.001028883986949072
951,0.001028883986949072
952,0.001028883986949072
953,0.001028883986949072
954,0.001028883986949072
955,0.001028883986949072
956,0.001028883986949072
957,0.001028883986949072
958,0.001028883986949072
959,0.001028883986949072
960,0.001028883986949072
961,0.001028883986949072
962,0.001028883986949072
963,0.001028883986949072
964,0.001028883986949072
965,0.001028883986949072
966,0.001028883986949072
967,0.001028883986949072
968,0.001028883986949072
