Time,Balanca
0,0.8591831140350867
1,0.8582017543859642
2,0.8571491228070169
3,0.8560964912280699
4,0.8550438596491227
5,0.8539912280701756
6,0.8529385964912283
7,0.8518859649122812
8,0.8508333333333341
9,0.8497807017543868
10,0.8487280701754397
11,0.8476754385964925
12,0.8466228070175454
13,0.8455701754385981
14,0.844517543859651
15,0.843464912280704
16,0.8423916408668753
17,0.8412977296181656
18,0.8401831785345745
19,0.8390479876161021
20,0.8378921568627483
21,0.8367156862745132
22,0.8355392156862782
23,0.8343627450980432
24,0.8331862745098081
25,0.832009803921573
26,0.830833333333338
27,0.829656862745103
28,0.8284803921568679
29,0.8273039215686327
30,0.8261274509803977
31,0.8249509803921627
32,0.8237745098039276
33,0.8224910873440345
34,0.8211007130124837
35,0.8196033868092749
36,0.817999108734408
37,0.8162878787878831
38,0.8144696969697004
39,0.8126515151515176
40,0.8108333333333348
41,0.809015151515152
42,0.8071969696969692
43,0.8053787878787865
44,0.8036072261072242
45,0.8018822843822819
46,0.80020396270396
47,0.7985722610722582
48,0.7969871794871767
49,0.7954487179487154
50,0.7939102564102541
51,0.792371794871793
52,0.7908333333333317
53,0.7892948717948705
54,0.7877564102564092
55,0.7862179487179479
56,0.7846794871794867
57,0.7831033182503769
58,0.7814894419306184
59,0.7798378582202113
60,0.7781485671191555
61,0.7764215686274512
62,0.7746568627450982
63,0.7728921568627451
64,0.7711274509803921
65,0.7693627450980391
66,0.7675980392156861
67,0.7658333333333331
68,0.7640686274509801
69,0.7623039215686271
70,0.7605392156862741
71,0.7587745098039211
72,0.7570098039215681
73,0.7552450980392151
74,0.7536554621848734
75,0.7522408963585431
76,0.751001400560224
77,0.7499369747899163
78,0.7490476190476201
79,0.7483333333333348
80,0.7476190476190498
81,0.7469047619047647
82,0.7461904761904796
83,0.7454761904761945
84,0.7447619047619095
85,0.7440476190476244
86,0.7433333333333394
87,0.7426190476190544
88,0.7416391941392014
89,0.7403937728937805
90,0.7388827838827918
91,0.7371062271062352
92,0.7350641025641107
93,0.7327564102564182
94,0.7304487179487258
95,0.7281410256410336
96,0.7258333333333411
97,0.7235256410256486
98,0.7212179487179562
99,0.7189102564102638
100,0.7166025641025715
101,0.7148646723646794
102,0.713696581196588
103,0.7130982905982969
104,0.7130698005698061
105,0.7136111111111157
106,0.7147222222222258
107,0.715833333333336
108,0.7169444444444462
109,0.7180555555555562
110,0.7181481481481481
111,0.7172222222222219
112,0.7152777777777773
113,0.7123148148148147
114,0.7088333333333339
115,0.7048333333333346
116,0.7013333333333354
117,0.6983333333333359
118,0.6958333333333364
119,0.6938333333333367
120,0.6918333333333371
121,0.6898333333333376
122,0.687833333333338
123,0.6858333333333384
124,0.6837500000000052
125,0.6815833333333384
126,0.6793333333333379
127,0.6770000000000038
128,0.6748148148148179
129,0.6727777777777797
130,0.6709722222222232
131,0.6693981481481484
132,0.668055555555555
133,0.6669444444444435
134,0.6658333333333317
135,0.6647222222222201
136,0.6636111111111084
137,0.662129629629627
138,0.6602777777777756
139,0.6580555555555547
140,0.6559143518518522
141,0.6538541666666684
142,0.6518750000000032
143,0.6503472222222261
144,0.6492708333333375
145,0.6486458333333373
146,0.6480208333333368
147,0.6473958333333365
148,0.6467708333333363
149,0.6461458333333359
150,0.6455208333333355
151,0.6448958333333353
152,0.6442708333333349
153,0.6436458333333346
154,0.6430208333333344
155,0.6423958333333339
156,0.6413194444444453
157,0.6397916666666683
158,0.6378125000000029
159,0.6357152777777821
160,0.6335000000000055
161,0.6311666666666734
162,0.629166666666674
163,0.6275000000000073
164,0.6261666666666732
165,0.6248333333333391
166,0.6235000000000052
167,0.6221666666666712
168,0.6208333333333371
169,0.619500000000003
170,0.618166666666669
171,0.6168333333333351
172,0.615500000000001
173,0.6141666666666671
174,0.6129365079365078
175,0.6118095238095235
176,0.6107857142857138
177,0.6098650793650792
178,0.6090476190476193
179,0.6083333333333343
180,0.6076190476190493
181,0.6069047619047642
182,0.606190476190479
183,0.6054761904761939
184,0.6047619047619089
185,0.6040476190476238
186,0.6033333333333388
187,0.6026190476190538
188,0.6017460317460384
189,0.6007142857142924
190,0.5995238095238161
191,0.5981746031746095
192,0.5966666666666723
193,0.5950000000000047
194,0.5933333333333373
195,0.5916666666666697
196,0.5900000000000022
197,0.5883333333333347
198,0.5866666666666672
199,0.5849999999999997
200,0.5831944444444438
201,0.5812499999999996
202,0.5791666666666669
203,0.5769444444444459
204,0.5747222222222249
205,0.5725000000000039
206,0.5704166666666712
207,0.568472222222227
208,0.5666666666666711
209,0.5650000000000036
210,0.5630555555555582
211,0.5608333333333348
212,0.5583333333333336
213,0.5558333333333327
214,0.5533333333333322
215,0.5508333333333321
216,0.5486111111111103
217,0.5466666666666669
218,0.5450000000000017
219,0.5431944444444474
220,0.541250000000004
221,0.5391666666666713
222,0.5369444444444496
223,0.5345833333333385
224,0.5320833333333385
225,0.5295833333333384
226,0.5270833333333382
227,0.5245833333333382
228,0.5220833333333381
229,0.5195833333333381
230,0.517083333333338
231,0.5148484848484892
232,0.512878787878792
233,0.5111742424242464
234,0.5097348484848521
235,0.5085606060606093
236,0.507651515151518
237,0.5067424242424265
238,0.5058333333333351
239,0.5049242424242437
240,0.5040151515151523
241,0.503106060606061
242,0.5018939393939394
243,0.5003787878787875
244,0.4985606060606054
245,0.49643939393939307
246,0.4940151515151505
247,0.49128787878787766
248,0.4885606060606048
249,0.485833333333332
250,0.4831060606060592
251,0.48037878787878635
252,0.4776515151515135
253,0.47521212121211964
254,0.47306060606060474
255,0.4711969696969688
256,0.4696212121212117
257,0.4683333333333337
258,0.46733333333333466
259,0.46633333333333554
260,0.4653333333333365
261,0.4643333333333373
262,0.46333333333333826
263,0.4621969696969752
264,0.46092424242424823
265,0.4595151515151573
266,0.4579696969697024
267,0.4562878787878837
268,0.4544696969697009
269,0.45265151515151814
270,0.45083333333333536
271,0.4490151515151527
272,0.44719696969696987
273,0.44537878787878715
274,0.44350649350649196
275,0.44158008658008446
276,0.43959956709956444
277,0.43756493506493205
278,0.43547619047618724
279,0.43333333333333
280,0.4311904761904728
281,0.42904761904761557
282,0.42690476190475835
283,0.4247619047619011
284,0.4226190476190439
285,0.4204761904761867
286,0.41833333333332945
287,0.4161904761904722
288,0.41420868347338535
289,0.4123879551820689
290,0.4107282913165227
291,0.40922969187674696
292,0.40789215686274155
293,0.4067156862745065
294,0.40553921568627144
295,0.4043627450980364
296,0.4031862745098013
297,0.40200980392156627
298,0.4008333333333312
299,0.39965686274509615
300,0.39848039215686104
301,0.39730392156862593
302,0.39612745098039087
303,0.3949509803921558
304,0.3937745098039208
305,0.39292232277526346
306,0.3923944193061838
307,0.39219079939668183
308,0.39231146304675757
309,0.39275641025641106
310,0.39352564102564225
311,0.3942948717948734
312,0.3950641025641045
313,0.3958333333333357
314,0.3966025641025669
315,0.3973717948717981
316,0.3981410256410292
317,0.39891025641026034
318,0.3994322344322387
319,0.3997069597069643
320,0.39973443223443705
321,0.39951465201465713
322,0.3990476190476243
323,0.39833333333333876
324,0.39761904761905315
325,0.39690476190476764
326,0.39619047619048203
327,0.3954761904761965
328,0.39476190476191086
329,0.3940476190476253
330,0.39333333333333975
331,0.3926190476190542
332,0.3919047619047686
333,0.3911904761904831
334,0.3904761904761974
335,0.38976190476191186
336,0.3890476190476263
337,0.3883333333333408
338,0.3876190476190552
339,0.3869047619047696
340,0.386190476190484
341,0.3854761904761984
342,0.3847619047619129
343,0.3840476190476273
344,0.38333333333334174
345,0.38261904761905613
346,0.38191964285715146
347,0.38123511904762764
348,0.3805654761904847
349,0.3799107142857226
350,0.37927083333334144
351,0.3786458333333411
352,0.3780208333333408
353,0.3773958333333405
354,0.37677083333334016
355,0.37614583333333984
356,0.3755208333333395
357,0.3748958333333392
358,0.3742708333333389
359,0.37364583333333856
360,0.37302083333333824
361,0.37239583333333787
362,0.3717708333333376
363,0.3711458333333373
364,0.3705208333333369
365,0.36989583333333664
366,0.3692708333333363
367,0.36864583333333595
368,0.3680208333333357
369,0.36739583333333536
370,0.366770833333335
371,0.3661458333333347
372,0.3655208333333344
373,0.36489583333333403
374,0.36427083333333377
375,0.36364583333333345
376,0.36302083333333307
377,0.3623958333333328
378,0.36178490990990914
379,0.3611880630630621
380,0.36060529279279174
381,0.360036599099098
382,0.3594819819819809
383,0.35894144144144047
384,0.3584009009009001
385,0.3578603603603596
386,0.3573198198198192
387,0.35677927927927877
388,0.35623873873873835
389,0.35569819819819787
390,0.35515765765765744
391,0.354617117117117
392,0.3540765765765766
393,0.3535360360360361
394,0.35299549549549575
395,0.35245495495495527
396,0.35191441441441484
397,0.3513738738738745
398,0.350833333333334
399,0.3502927927927936
400,0.34975225225225315
401,0.3492117117117127
402,0.34867117117117225
403,0.3481306306306318
404,0.3475900900900914
405,0.347049549549551
406,0.3465090090090105
407,0.34596846846847007
408,0.34542792792792965
409,0.3448873873873892
410,0.3443468468468488
411,0.3438063063063084
412,0.3432657657657679
413,0.3427252252252275
414,0.3421846846846871
415,0.3411786786786809
416,0.33970720720720887
417,0.3377702702702711
418,0.33580848089468784
419,0.33382183908045915
420,0.33181034482758476
421,0.3302394636015306
422,0.3291091954022967
423,0.32841954022988307
424,0.3277298850574694
425,0.32704022988505577
426,0.3263505747126421
427,0.32566091954022847
428,0.32497126436781476
429,0.3242816091954011
430,0.32359195402298746
431,0.32290229885057387
432,0.32221264367816016
433,0.32152298850574657
434,0.32083333333333286
435,0.3201436781609192
436,0.3194540229885055
437,0.31876436781609185
438,0.31807471264367826
439,0.3173850574712646
440,0.31669540229885096
441,0.31600574712643725
442,0.31531609195402366
443,0.31462643678160995
444,0.3139367816091963
445,0.31324712643678265
446,0.312557471264369
447,0.31185455349248575
448,0.3111383731211329
449,0.3104089301503105
450,0.30966622458001847
451,0.30891025641025693
452,0.3081410256410258
453,0.30737179487179467
454,0.3066025641025635
455,0.3058333333333323
456,0.3050641025641011
457,0.30429487179486997
458,0.30352564102563884
459,0.30275641025640765
460,0.30199633699633416
461,0.30124542124541837
462,0.30050366300366027
463,0.29977106227105976
464,0.29904761904761706
465,0.298333333333332
466,0.29761904761904695
467,0.2969047619047619
468,0.2961904761904768
469,0.2954761904761918
470,0.29476190476190667
471,0.2940476190476216
472,0.29333333333333655
473,0.2926190476190515
474,0.2919196428571472
475,0.2912351190476237
476,0.290565476190481
477,0.28991071428571913
478,0.28927083333333803
479,0.2886458333333377
480,0.2880208333333374
481,0.28739583333333707
482,0.28677083333333675
483,0.28614583333333643
484,0.2855208333333361
485,0.2848958333333358
486,0.28427083333333547
487,0.28364583333333515
488,0.28302083333333483
489,0.2823958333333345
490,0.28163690476190556
491,0.280744047619048
492,0.2797172619047617
493,0.27855654761904686
494,0.2772619047619033
495,0.27583333333333115
496,0.274404761904759
497,0.2730627705627672
498,0.2718073593073557
499,0.27063852813852457
500,0.2695562770562738
501,0.2685606060606034
502,0.2676515151515133
503,0.2667424242424232
504,0.26583333333333314
505,0.26492424242424306
506,0.264015151515153
507,0.2631060606060629
508,0.26212626262626565
509,0.26107575757576124
510,0.25995454545454966
511,0.2587626262626309
512,0.257500000000005
513,0.256166666666672
514,0.2548333333333389
515,0.25350000000000583
516,0.25216666666667276
517,0.2508333333333397
518,0.24950000000000663
519,0.24816666666667356
520,0.24683333333334048
521,0.2455000000000074
522,0.24416666666667433
523,0.24284722222223
524,0.24154166666667443
525,0.24025000000000757
526,0.23897222222222944
527,0.23770833333334007
528,0.23645833333333943
529,0.2352083333333388
530,0.23395833333333815
531,0.23241666666667093
532,0.23058333333333714
533,0.22845833333333676
534,0.2260416666666698
535,0.22333333333333627
536,0.22033333333333616
537,0.21733333333333604
538,0.21433333333333593
539,0.21133333333333582
540,0.2083333333333357
541,0.20562500000000217
542,0.2032083333333352
543,0.20108333333333483
544,0.19925000000000104
545,0.19770833333333382
546,0.19645833333333318
547,0.19520833333333254
548,0.1939583333333319
549,0.19244047619047433
550,0.19065476190475983
551,0.18860119047618834
552,0.18627976190475992
553,0.18369047619047457
554,0.1808333333333323
555,0.17797619047618998
556,0.1752619047619046
557,0.17269047619047606
558,0.17026190476190442
559,0.1679761904761896
560,0.16583333333333172
561,0.1637499999999976
562,0.16158333333333044
563,0.1593333333333302
564,0.15699999999999684
565,0.1545833333333304
566,0.1520833333333309
567,0.14958333333333138
568,0.1470833333333319
569,0.1445833333333324
570,0.1420833333333329
571,0.1395833333333334
572,0.1370833333333339
573,0.1345833333333344
574,0.13208333333333488
575,0.12958333333333538
576,0.12708333333333588
577,0.12458333333333609
578,0.12208333333333599
579,0.1195833333333356
580,0.11708333333333491
581,0.11458333333333452
582,0.11208333333333442
583,0.10958333333333492
584,0.10708333333333601
585,0.10476190476190862
586,0.10261904761905274
587,0.1006547619047678
588,0.09886904761905378
589,0.09726190476191071
590,0.09583333333333854
591,0.09440476190476639
592,0.09265873015873374
593,0.09059523809524063
594,0.08821428571428704
595,0.08565476190476251
596,0.08291666666666705
597,0.08000000000000067
598,0.07722222222222383
599,0.0749652777777806
600,0.07322916666667097
601,0.07187500000000539
602,0.07090277777778385
603,0.07031250000000637
604,0.07010416666667292
605,0.06989583333333949
606,0.06968750000000604
607,0.0694791666666726
608,0.06927083333333917
609,0.06906250000000573
610,0.0688541666666723
611,0.06864583333333885
612,0.06843750000000541
613,0.06822916666667196
614,0.06802083333333853
615,0.06781250000000508
616,0.06760416666667164
617,0.0673958333333382
618,0.06718750000000477
619,0.06697916666667134
620,0.06677083333333789
621,0.06656250000000445
622,0.066354166666671
623,0.06614583333333757
624,0.06593750000000412
625,0.06572916666667068
626,0.06552083333333725
627,0.06531250000000381
628,0.06510416666667038
629,0.06489583333333693
630,0.06468750000000349
631,0.06447916666667004
632,0.06427083333333661
633,0.06406250000000316
634,0.06385416666666972
635,0.06364583333333629
636,0.06343750000000285
637,0.06322916666666942
638,0.06302083333333597
639,0.06281250000000253
640,0.06260416666666908
641,0.06239583333333565
642,0.062187500000002206
643,0.061979166666668764
644,0.06177083333333533
645,0.061562500000001893
646,0.061354166666668444
647,0.061145833333335
648,0.06093750000000157
649,0.060729166666668125
650,0.06052083333333469
651,0.06031250000000125
652,0.060104166666667805
653,0.05989583333333437
654,0.059687500000000934
655,0.059479166666667485
656,0.05927083333333404
657,0.05906250000000061
658,0.058854166666667165
659,0.05864583333333373
660,0.05843750000000029
661,0.058229166666666846
662,0.05802083333333341
663,0.057812499999999975
664,0.057604166666666526
665,0.057395833333333084
666,0.05718749999999965
667,0.056979166666666206
668,0.05677083333333277
669,0.05656249999999933
670,0.056354166666665886
671,0.05614583333333245
672,0.055937499999999016
673,0.05572916666666557
674,0.055520833333332124
675,0.05531249999999869
676,0.05510416666666525
677,0.05489583333333181
678,0.05468749999999837
679,0.05447916666666493
680,0.05427083333333149
681,0.05406249999999806
682,0.05385416666666461
683,0.053645833333331165
684,0.05343749999999773
685,0.05322916666666429
686,0.05302083333333085
687,0.05281249999999741
688,0.05260416666666397
689,0.05239583333333053
690,0.0521874999999971
691,0.05197916666666365
692,0.051770833333330206
693,0.05156249999999677
694,0.05135416666666333
695,0.05117523074192061
696,0.05102569222576861
697,0.05090555111820733
698,0.05081480741923679
699,0.05075346112885696
700,0.05072151224706785
701,0.050689563365278745
702,0.05065761448348964
703,0.05062566560170053
704,0.050593716719911426
705,0.050561767838122315
706,0.050529818956333204
707,0.050497870074544086
708,0.05046592119275498
709,0.05043397231096587
710,0.05040202342917677
711,0.050370074547387664
712,0.05033812566559856
713,0.05030617678380945
714,0.05027422790202034
715,0.050242279020231234
716,0.050210330138442116
717,0.050178381256653005
718,0.0501464323748639
719,0.05011448349307479
720,0.05008253461128569
721,0.05005058572949658
722,0.05001863684770747
723,0.04998668796591837
724,0.04995473908412926
725,0.04992279020234015
726,0.04989084132055103
727,0.049858892438761925
728,0.049826943556972814
729,0.04979499467518371
730,0.049763045793394606
731,0.049731096911605495
732,0.04969914802981639
733,0.04966719914802728
734,0.049635250266238176
735,0.04960330138444905
736,0.04957135250265995
737,0.049539403620870844
738,0.04950745473908173
739,0.04947550585729263
740,0.049443556975503525
741,0.049411608093714414
742,0.04937965921192531
743,0.0493477103301362
744,0.04931576144834709
745,0.04928381256655797
746,0.049251863684768867
747,0.049219914802979756
748,0.04918796592119065
749,0.04915601703940155
750,0.04912406815761244
751,0.04909211927582333
752,0.04906017039403422
753,0.04902822151224512
754,0.048996272630456
755,0.04896432374866689
756,0.048932374866877786
757,0.048900425985088675
758,0.04886847710329957
759,0.04883652822151047
760,0.048804579339721356
761,0.04877263045793225
762,0.04874068157614314
763,0.04870873269435404
764,0.04867678381256491
765,0.04864483493077581
766,0.0486128860489867
767,0.048580937167197594
768,0.04854898828540849
769,0.04851703940361938
770,0.048485090521830275
771,0.048453141640041164
772,0.04842119275825206
773,0.048389243876462935
774,0.04835729499467383
775,0.04832534611288473
776,0.04829339723109562
777,0.04826144834930651
778,0.04822949946751741
779,0.0481975505857283
780,0.048165601703939194
781,0.04813365282215008
782,0.04810170394036097
783,0.048069755058571854
784,0.04803780617678275
785,0.04800585729499364
786,0.047973908413204536
787,0.04794195953141543
788,0.04791001064962632
789,0.04787806176783722
790,0.047846112886048106
791,0.047814164004259
792,0.047782215122469884
793,0.04775026624068077
794,0.04771831735889167
795,0.04768636847710256
796,0.047654419595313455
797,0.04762247071352435
798,0.04759052183173524
799,0.047558572949946136
800,0.047526624068157025
801,0.04749467518636791
802,0.047462726304578796
803,0.04743077742278969
804,0.04739882854100058
805,0.04736687965921148
806,0.047334930777422374
807,0.04730298189563326
808,0.04727103301384416
809,0.04723908413205505
810,0.047207135250265944
811,0.04717518636847682
812,0.047143237486687715
813,0.04711128860489861
814,0.0470793397231095
815,0.0470473908413204
816,0.04701544195953129
817,0.04698349307774218
818,0.04695154419595308
819,0.04691959531416397
820,0.046887646432374856
821,0.04685569755058574
822,0.04682374866879664
823,0.04679179978700753
824,0.04675985090521843
825,0.046727902023429316
826,0.046695953141640205
827,0.0466640042598511
828,0.04663205537806199
829,0.046600106496272886
830,0.04656815761448377
831,0.046536208732694664
832,0.046504259850905554
833,0.04647231096911645
834,0.04644036208732734
835,0.04640841320553823
836,0.046376464323749124
837,0.04634451544196002
838,0.04631256656017091
839,0.04628061767838179
840,0.04624866879659269
841,0.04621671991480358
842,0.04618477103301447
843,0.04615282215122536
844,0.04612087326943626
845,0.04608892438764715
846,0.04605697550585804
847,0.04602502662406893
848,0.045993077742279814
849,0.04596112886049071
850,0.045929179978701606
851,0.045897231096912496
852,0.04586528221512339
853,0.04583333333333428
854,0.04580138445154517
855,0.045769435569756066
856,0.04573748668796696
857,0.04570553780617785
858,0.04567358892438874
859,0.04564164004259963
860,0.045609691160810525
861,0.045577742279021415
862,0.04554579339723231
863,0.0455138445154432
864,0.04548189563365409
865,0.045449946751864985
866,0.045417997870075874
867,0.04538604898828676
868,0.04535410010649765
869,0.04532215122470855
870,0.04529020234291944
871,0.045258253461130334
872,0.04522630457934122
873,0.04519435569755211
874,0.04516240681576301
875,0.045130457933973904
876,0.04509850905218479
877,0.045066560170395675
878,0.04503461128860657
879,0.04500266240681747
880,0.04497071352502836
881,0.044938764643239246
882,0.04490681576145014
883,0.04487486687966103
884,0.04484291799787193
885,0.044810969116082816
886,0.0447790202342937
887,0.044747071352504594
888,0.04471512247071549
889,0.04468317358892638
890,0.044651224707137276
891,0.044619275825348165
892,0.044587326943559054
893,0.04455537806176995
894,0.044523429179980846
895,0.044491480298191735
896,0.044459531416402624
897,0.04442758253461351
898,0.04439563365282441
899,0.0443636847710353
900,0.044331735889246195
901,0.044299787007457084
902,0.04426783812566797
903,0.04423588924387887
904,0.04420394036208976
905,0.04417199148030065
906,0.044140042598511536
907,0.04410809371672243
908,0.04407614483493332
909,0.04404419595314422
910,0.04401224707135511
911,0.043980298189565996
912,0.04394834930777689
913,0.04391640042598778
914,0.04388445154419868
915,0.04385250266240956
916,0.043820553780620455
917,0.043788604898831344
918,0.04375665601704224
919,0.04372470713525313
920,0.043692758253464026
921,0.043660809371674915
922,0.04362886048988581
923,0.0435969116080967
924,0.04356496272630758
925,0.04353301384451848
926,0.043501064962729374
927,0.043469116080940264
928,0.04343716719915115
929,0.04340521831736205
930,0.04337326943557294
931,0.043341320553783834
932,0.04330937167199472
933,0.04327742279020562
934,0.04324547390841651
935,0.0432135250266274
936,0.043181576144838286
937,0.04314962726304918
938,0.04311767838126008
939,0.04308572949947097
940,0.04305378061768186
941,0.04302183173589275
942,0.04298988285410364
943,0.04295793397231453
944,0.04292598509052542
945,0.042894036208736316
946,0.042862087326947206
947,0.0428301384451581
948,0.04279818956336899
949,0.04276624068157988
950,0.042734291799790776
951,0.042702342918001665
952,0.04267039403621256
953,0.04263844515442344
954,0.04260649627263434
955,0.04257454739084523
956,0.042542598509056125
957,0.042510649627267014
958,0.04247870074547791
959,0.0424467518636888
960,0.042414802981899695
961,0.042382854100110584
962,0.042350905218321466
963,0.04231895633653236
964,0.04228700745474326
965,0.04225505857295415
966,0.04222310969116504
967,0.04219116080937593
968,0.04215921192758682
